run,run_short,raw_step,effective_step,metric,value
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,actor grad norm,29.373538970947266
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,model1 KL,4.071252321203549
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,model2 KL,3.891196851929029
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,response length mean,451.728515625
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,response clip ratio,0.009765625
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,rollout correct ratio,0.630859375
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,actor grad norm,29.106956481933594
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,model1 KL,4.785054350892703
Stage2 both KL lambda=0.8,both-kl-l0.8,34,74,model2 KL,4.632694224516551
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,response length mean,482.755859375
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,response clip ratio,0.009765625
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,rollout correct ratio,0.58203125
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,actor grad norm,34.339054107666016
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,model1 KL,5.484522829453151
Stage2 both KL lambda=0.8,both-kl-l0.8,35,75,model2 KL,5.200273712476094
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,response length mean,500.400390625
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,response clip ratio,0.029296875
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,rollout correct ratio,0.62890625
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,actor grad norm,30.119508743286133
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,model1 KL,5.441547227757318
Stage2 both KL lambda=0.8,both-kl-l0.8,36,76,model2 KL,5.3288692235946655
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,response length mean,633.107421875
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,response clip ratio,0.05078125
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,rollout correct ratio,0.55078125
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,actor grad norm,35.391883850097656
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,model1 KL,6.378021162003279
Stage2 both KL lambda=0.8,both-kl-l0.8,37,77,model2 KL,6.52152306959033
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,response length mean,406.591796875
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,response clip ratio,0.0078125
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,rollout correct ratio,0.671875
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,actor grad norm,30.66088104248047
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,model1 KL,6.878430177768071
Stage2 both KL lambda=0.8,both-kl-l0.8,38,78,model2 KL,7.225557188193004
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,response length mean,542.18359375
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,response clip ratio,0.037109375
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,rollout correct ratio,0.595703125
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,actor grad norm,34.535255432128906
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,model1 KL,7.452318983418601
Stage2 both KL lambda=0.8,both-kl-l0.8,39,79,model2 KL,7.823607700211661
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,response length mean,463.263671875
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,response clip ratio,0.015625
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,rollout correct ratio,0.60546875
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,actor grad norm,29.770221710205078
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,model1 KL,8.952919830878576
Stage2 both KL lambda=0.8,both-kl-l0.8,40,80,model2 KL,9.69213111201922
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,response length mean,486.736328125
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,rollout correct ratio,0.4375
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,actor grad norm,40.90009307861328
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,model1 KL,9.453811049461365
Stage2 both KL lambda=0.8,both-kl-l0.8,41,81,model2 KL,10.326320605618614
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,response length mean,553.41015625
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,response clip ratio,0.017578125
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,rollout correct ratio,0.5625
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,actor grad norm,73.44996643066406
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,model1 KL,11.400009248937879
Stage2 both KL lambda=0.8,both-kl-l0.8,42,82,model2 KL,12.501134429659162
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,response length mean,652.802734375
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,response clip ratio,0.048828125
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,rollout correct ratio,0.546875
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,actor grad norm,38.645286560058594
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,model1 KL,12.444813042879105
Stage2 both KL lambda=0.8,both-kl-l0.8,43,83,model2 KL,13.644661083817482
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,response length mean,784.951171875
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,response clip ratio,0.07421875
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,rollout correct ratio,0.578125
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,actor grad norm,40.784889221191406
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,model1 KL,13.194795886675516
Stage2 both KL lambda=0.8,both-kl-l0.8,44,84,model2 KL,14.769189159075419
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,response length mean,815.234375
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,response clip ratio,0.072265625
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,rollout correct ratio,0.48046875
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,actor grad norm,40.19535446166992
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,model1 KL,14.268477400143942
Stage2 both KL lambda=0.8,both-kl-l0.8,45,85,model2 KL,16.205933531125385
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,response length mean,845.86328125
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,response clip ratio,0.0546875
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,rollout correct ratio,0.44140625
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,actor grad norm,48.35929870605469
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,model1 KL,16.754200485017563
Stage2 both KL lambda=0.8,both-kl-l0.8,46,86,model2 KL,19.551465378867256
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,response length mean,769.533203125
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,response clip ratio,0.05078125
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,rollout correct ratio,0.59765625
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,actor grad norm,58.50832748413086
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,model1 KL,19.065116975042557
Stage2 both KL lambda=0.8,both-kl-l0.8,47,87,model2 KL,22.310322205225628
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,response length mean,775.744140625
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,response clip ratio,0.025390625
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,rollout correct ratio,0.529296875
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,actor grad norm,51.09763717651367
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,model1 KL,20.799574216206867
Stage2 both KL lambda=0.8,both-kl-l0.8,48,88,model2 KL,25.53565760453542
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,response length mean,772.353515625
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,response clip ratio,0.064453125
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,rollout correct ratio,0.490234375
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,actor grad norm,52.673343658447266
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,model1 KL,24.502792835235596
Stage2 both KL lambda=0.8,both-kl-l0.8,49,89,model2 KL,28.99276304244995
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,response length mean,656.408203125
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,response clip ratio,0.02734375
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,rollout correct ratio,0.58984375
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,actor grad norm,52.36471176147461
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,model1 KL,31.3770854473114
Stage2 both KL lambda=0.8,both-kl-l0.8,50,90,model2 KL,38.27106812596321
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,response length mean,960.427734375
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,response clip ratio,0.060546875
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,rollout correct ratio,0.53515625
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,actor grad norm,54.331939697265625
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,model1 KL,31.992966628074647
Stage2 both KL lambda=0.8,both-kl-l0.8,51,91,model2 KL,40.055715107917784
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,response length mean,947.064453125
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,response clip ratio,0.056640625
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,rollout correct ratio,0.5078125
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,actor grad norm,75.4400863647461
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,model1 KL,40.60388867855072
Stage2 both KL lambda=0.8,both-kl-l0.8,52,92,model2 KL,50.42255816459656
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,response length mean,1060.830078125
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,response clip ratio,0.068359375
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,rollout correct ratio,0.509765625
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,actor grad norm,59.4676399230957
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,model1 KL,44.575960007580846
Stage2 both KL lambda=0.8,both-kl-l0.8,53,93,model2 KL,55.49624638123946
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,response length mean,1238.66015625
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,response clip ratio,0.07421875
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,rollout correct ratio,0.533203125
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,actor grad norm,65.64180755615234
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,model1 KL,49.384319910636314
Stage2 both KL lambda=0.8,both-kl-l0.8,54,94,model2 KL,63.37221549107478
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,response length mean,1019.771484375
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,response clip ratio,0.052734375
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,rollout correct ratio,0.44921875
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,actor grad norm,68.76110076904297
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,model1 KL,62.76026877489957
Stage2 both KL lambda=0.8,both-kl-l0.8,55,95,model2 KL,77.39769077301025
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,response length mean,1144.412109375
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,response clip ratio,0.08203125
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,rollout correct ratio,0.373046875
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,actor grad norm,76.55390167236328
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,model1 KL,68.65437189737956
Stage2 both KL lambda=0.8,both-kl-l0.8,56,96,model2 KL,85.2925474246343
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,response length mean,1381.53515625
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,response clip ratio,0.1015625
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,rollout correct ratio,0.35546875
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,actor grad norm,92.05467987060547
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,model1 KL,80.01366076102623
Stage2 both KL lambda=0.8,both-kl-l0.8,57,97,model2 KL,101.02695868565486
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,response length mean,1568.72265625
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,response clip ratio,0.1171875
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,rollout correct ratio,0.361328125
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,actor grad norm,89.45868682861328
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,model1 KL,83.76228853861491
Stage2 both KL lambda=0.8,both-kl-l0.8,58,98,model2 KL,106.93038711547851
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,response length mean,1581.830078125
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,response clip ratio,0.109375
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,rollout correct ratio,0.392578125
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,actor grad norm,97.3619384765625
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,model1 KL,101.98771896362305
Stage2 both KL lambda=0.8,both-kl-l0.8,59,99,model2 KL,130.8465492248535
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,response length mean,1532.521484375
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,response clip ratio,0.095703125
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,rollout correct ratio,0.353515625
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,actor grad norm,80.89533996582031
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,model1 KL,112.30746326446533
Stage2 both KL lambda=0.8,both-kl-l0.8,60,100,model2 KL,141.55114135742187
